pair,training_method,task,from_prediction,to_prediction,seed_count,count_mean,count_std,rate_mean,rate_std,n_mean,n_std
label_only_sft,label_only,rev_util_helpfulness,3,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,3,2,3,11.333333333333334,3.2145502536643185,0.011333333333333334,0.0032145502536643183,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,3,3,3,356.6666666666667,22.744962812309307,0.3566666666666667,0.022744962812309304,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,3,4,3,58.333333333333336,0.5773502691896257,0.05833333333333333,0.0005773502691896222,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,3,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,3,invalid,3,0.6666666666666666,0.5773502691896257,0.0006666666666666666,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,4,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,4,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,4,3,3,25.0,3.605551275463989,0.024999999999999998,0.0036055512754639887,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,4,4,3,297.6666666666667,26.407069760451147,0.2976666666666667,0.026407069760451138,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,4,5,3,7.0,6.244997998398398,0.007,0.006244997998398398,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,4,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,5,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,5,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,5,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,5,4,3,9.666666666666666,6.3508529610858835,0.009666666666666667,0.006350852961085884,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,5,5,3,19.0,10.14889156509222,0.019,0.010148891565092218,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,5,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,invalid,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,invalid,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,invalid,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,invalid,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,invalid,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,invalid,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_verifiability,1,1,3,236.66666666666666,11.846237095944574,0.3003384094754653,0.015033295807036266,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,1,2,3,15.333333333333334,2.309401076758503,0.0194585448392555,0.0029307120263432768,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,1,3,3,9.0,3.605551275463989,0.011421319796954314,0.004575572684598972,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,1,4,3,0.6666666666666666,1.1547005383792515,0.0008460236886632825,0.0014653560131716388,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,1,5,3,0.3333333333333333,0.5773502691896257,0.00042301184433164127,0.0007326780065858194,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,1,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,2,1,3,46.666666666666664,7.023769168568492,0.05922165820642978,0.008913412650467628,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,2,2,3,65.66666666666667,4.725815626252609,0.08333333333333333,0.005997227952097224,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,2,3,3,37.333333333333336,1.5275252316519468,0.047377326565143825,0.0019384837965126247,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,2,4,3,2.6666666666666665,2.0816659994661326,0.00338409475465313,0.0026417081211499147,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,2,5,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,2,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,3,1,3,9.666666666666666,2.516611478423583,0.012267343485617596,0.003193669388862415,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,3,2,3,39.0,1.0,0.04949238578680203,0.0012690355329949242,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,3,3,3,173.66666666666666,18.610033136277146,0.2203891708967851,0.02361679332014866,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,3,4,3,26.0,5.291502622129181,0.032994923857868015,0.00671510485041774,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,3,5,3,2.3333333333333335,0.5773502691896257,0.0029610829103214886,0.0007326780065858197,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,3,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,4,1,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,4,2,3,0.6666666666666666,0.5773502691896257,0.0008460236886632825,0.0007326780065858194,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,4,3,3,35.333333333333336,14.364307617610162,0.044839255499153984,0.018228816773616957,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,4,4,3,57.0,13.0,0.07233502538071065,0.016497461928934008,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,4,5,3,13.333333333333334,0.5773502691896257,0.01692047377326565,0.0007326780065858197,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,4,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,5,1,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,5,2,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,5,3,3,0.3333333333333333,0.5773502691896257,0.00042301184433164127,0.0007326780065858194,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,5,4,3,4.333333333333333,2.8867513459481287,0.005499153976311337,0.0036633900329290977,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,5,5,3,12.0,2.6457513110645907,0.015228426395939085,0.003357552425208872,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,5,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,invalid,1,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,invalid,2,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,invalid,3,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,invalid,4,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,invalid,5,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_verifiability,invalid,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
